course_title,skills,rating,review_count,level,duration
Engineering Project Management,"{"" Leadership and Management"","" Project Management"","" Strategy and Operations"","" Planning"","" Operations Management"","" Strategy"","" Critical Thinking"","" Decision Making"","" Performance Management"","" Risk Management"","" Organizational Development"","" Leadership Development"","" People Management"","" Business Process Management"","" Change Management"","" Conflict Management"","" Estimation""}",4.7,4200.0,Beginner , 3 - 6 Months
Robotic Process Automation (RPA),"{"" Computer Programming"","" User Experience Design""}",4.7,321.0,Beginner , 3 - 6 Months
ESG Risks and Opportunities,"{"" Critical Thinking"","" Investment Management"","" Leadership and Management"","" Regulations and Compliance"","" Risk Management"","" Strategy"","" Strategy and Operations"","" Business Analysis"","" Business Transformation"","" Decision Making""}",4.6,524.0,Beginner , 1 - 4 Weeks
Wind Energy,"{""(7.1k reviews)""}",4.7,7100.0,Mixed , 3 - 6 Months
Natural Language Processing in TensorFlow,"{"" Machine Learning"","" Natural Language Processing"","" Deep Learning"","" Machine Learning Algorithms"","" Tensorflow"","" Python Programming"","" Computer Programming"","" Artificial Neural Networks"","" Machine Learning Software"","" Network Model""}",4.6,6300.0,Intermediate , 1 - 4 Weeks
Construction Project Management,"{"" Project Management"","" Strategy and Operations"","" Leadership and Management"","" Operations Management"","" Change Management"","" Entrepreneurship"","" Planning"","" Supply Chain and Logistics""}",4.8,6300.0,Beginner , 1 - 3 Months
Machine Learning Foundations for Product Managers,"{"" Machine Learning"","" Machine Learning Algorithms"","" Probability & Statistics"","" Regression"","" Applied Machine Learning"","" Data Analysis"","" Data Mining"","" Deep Learning"","" Algorithms"","" Data Science""}",4.6,261.0,Beginner , 1 - 3 Months
Principles of Sustainable Finance,"{"" Finance"","" Risk Management"","" Critical Thinking"","" Financial Management"","" Leadership and Management"","" Strategy and Operations"","" Business Transformation"","" Decision Making"","" Financial Analysis"","" Strategy""}",4.7,1500.0,Intermediate , 1 - 3 Months
Marketing Analytics,"{"" Business Analysis"","" Data Analysis"","" Market Analysis"","" Marketing"","" Brand Management"","" Customer Analysis"","" Customer Relationship Management"","" Strategy"","" Digital Marketing"","" Probability & Statistics"","" Regression""}",4.7,6300.0,Beginner , 1 - 3 Months
Fractal Data Science,"{"" Communication"","" Critical Thinking"","" Data Analysis"","" Data Model"","" Exploratory Data Analysis"","" Feature Engineering"","" Power BI"","" Problem Solving"","" SQL"","" Storytelling""}",3.9,19.0,Beginner , 3 - 6 Months
Programming with JavaScript,"{"" Javascript"","" Front-End Web Development"","" Computer Programming"","" Web Development Tools""}",4.7,3100.0,Beginner , 1 - 3 Months
Coaching Skills for Managers,"{"" Leadership and Management"","" Human Resources"","" Communication"","" Employee Relations"","" People Management"","" Leadership Development"","" People Development"","" Performance Management"","" Professional Development"","" Organizational Development"","" Talent Management"","" Business Psychology"","" Emotional Intelligence"","" Problem Solving"","" Training"","" People Analysis"","" Entrepreneurship"","" Strategy and Operations"","" Strategy""}",4.8,2500.0,Intermediate , 3 - 6 Months
Driving business towards the Sustainable Development Goals,"{"" Critical Thinking"","" Innovation"","" Leadership and Management"","" Problem Solving"","" Strategy"","" Business Transformation"","" Collaboration"","" Entrepreneurship"","" People Development"","" Organizational Development""}",4.8,1200.0,Beginner , 1 - 3 Months
Positive Psychology: Martin E. P. Seligman’s Visionary Science,"{""(5.7k reviews)""}",4.9,5700.0,Beginner , 1 - 4 Weeks
Financial Accounting Fundamentals,"{"" Account Management"","" Accounting"","" Accounts Payable and Receivable"","" Finance"","" Financial Accounting"","" Financial Analysis"","" General Accounting"","" Generally Accepted Accounting Principles (GAAP)"","" Financial Management"","" Payments""}",4.8,2500.0,Beginner , 1 - 3 Months
Marketing Strategy,"{"" Marketing"","" Market Analysis"","" Strategy"","" Marketing Management"","" Market Research"","" Product Marketing"","" Brand Management"","" Customer Analysis"","" Media Strategy & Planning"","" Product Strategy"","" Strategy and Operations"","" People Analysis"","" Decision Making"","" Behavioral Economics"","" Customer Success"","" Process Analysis"","" Product Management"","" Data Analysis"","" Planning"","" Product Development"","" Communication""}",4.5,5800.0,Beginner , 3 - 6 Months
Science of Exercise,"{"" Health"","" Training""}",4.8,4400.0,Beginner , 1 - 4 Weeks
Data Visualization with Python,"{"" Data Visualization"","" Python Programming"","" Statistical Programming"","" Statistical Visualization"","" Plot (Graphics)"","" Computer Programming""}",4.5,11300.0,Intermediate , 1 - 3 Months
Electronic Music Production,"{""(2.2k reviews)""}",4.8,2200.0,Intermediate , 3 - 6 Months
C Programming with Linux,"{"" Computer Programming"","" Computer Programming Tools"","" Linux""}",4.6,258.0,Beginner , 3 - 6 Months
Cybersecurity Attack and Defense Fundamentals,"{"" Network Security"","" Security Engineering"","" System Security"","" Computer Networking"","" Computer Security Incident Management"","" Software Security"","" Computer Security Models"","" Mobile Security"","" Cyberattacks"","" Security Software"","" Internet Of Things"","" Network Architecture"","" Cloud Computing"","" Critical Thinking"","" Kubernetes"","" Regulations and Compliance""}",4.6,279.0,Beginner , 3 - 6 Months
Sports Performance Analytics,"{"" Data Analysis"","" Python Programming"","" Statistical Analysis"","" General Statistics"","" Probability & Statistics"","" Statistical Programming"","" Regression"","" Exploratory Data Analysis"","" Statistical Tests"","" Basic Descriptive Statistics"","" Correlation And Dependence"","" Machine Learning Algorithms""}",4.5,206.0,Intermediate , 3 - 6 Months
Marketing en redes sociales de Meta,"{"" Communication"","" Marketing"","" Social Media"","" Advertising"","" Marketing Management"","" Strategy"","" Media Strategy & Planning"","" Market Analysis"","" Strategy and Operations"","" Leadership and Management"","" Product Marketing"","" Brand Management"","" Marketing Design"","" Digital Marketing"","" E-Commerce"","" Decision Making"","" Influencing"","" Public Relations"","" Planning"","" User Experience"","" Budget Management"","" Business Analysis"","" Entrepreneurship"","" Market Research"","" Statistical Analysis"","" Emotional Intelligence""}",4.9,885.0,Beginner , 3 - 6 Months
Introduction to Computers and Operating Systems and Security,"{"" Cloud Computing"","" Computer Architecture"","" Operating Systems""}",4.8,441.0,Beginner , 1 - 4 Weeks
Miracles of Human Language: An Introduction to Linguistics,"{""(2.3k reviews)""}",4.7,2300.0,Beginner , 1 - 3 Months
Introductory C Programming,"{"" Python Programming"","" Computer Programming"","" C Programming Language Family"","" Algorithms"","" Computational Logic"","" Critical Thinking"","" Problem Solving"","" Process Analysis"","" Programming Principles"","" Computer Programming Tools"","" Data Visualization"","" Theoretical Computer Science"","" Computational Thinking"","" Software Testing"","" Writing"","" Software Engineering"","" User Experience""}",4.6,7100.0,Beginner , 3 - 6 Months
Antibiotic Stewardship,"{""(461 reviews)""}",4.6,461.0,Advanced , 1 - 3 Months
Artificial Intelligence: an Overview,"{"" Machine Learning"","" Leadership and Management"","" Algorithms"","" Machine Learning Algorithms"","" Human Computer Interaction"","" Human Learning"","" Regulations and Compliance"","" Reinforcement Learning"","" Computational Thinking"","" Critical Thinking"","" Strategy"","" Planning""}",4.5,185.0,Beginner , 3 - 6 Months
Social Media Management,"{"" Brand Management"","" Digital Marketing"","" Marketing"","" Media Strategy & Planning"","" Social Media"","" Strategy and Operations"","" Advertising"","" Communication"","" Creativity"","" Leadership and Management"","" Planning""}",4.9,4500.0,Beginner , 1 - 4 Weeks
The Pronunciation of American English,"{"" Communication""}",4.8,963.0,Beginner , 3 - 6 Months
AI Applications in Marketing and Finance,"{"" Business Analysis"","" Machine Learning"","" Customer Analysis"","" Finance"","" Financial Accounting"","" Marketing"","" Probability & Statistics"","" Statistical Machine Learning"","" User Experience""}",4.7,147.0,Mixed , 1 - 4 Weeks
Pre-MBA Statistics,"{"" Data Analysis"","" Data Science"","" General Statistics""}",4.5,143.0,Beginner , 1 - 3 Months
Dog Emotion and Cognition,"{""(4.5k reviews)""}",4.7,4500.0,Mixed , 1 - 3 Months
Vivre avec le TDAH à travers les âges,"{""(70 reviews)""}",4.9,70.0,Beginner , 1 - 3 Months
Hands-on Introduction to Linux Commands and Shell Scripting,"{"" Linux""}",4.7,933.0,Beginner , 1 - 4 Weeks
An Introduction to Programming the Internet of Things (IOT),"{"" Internet Of Things"","" Computer Programming"","" Computer Programming Tools"","" Hardware Design"","" Computer Networking"","" Programming Principles"","" Networking Hardware"","" Python Programming"","" System Programming"","" Communication"","" Computational Thinking"","" Computer Architecture"","" Operating Systems"","" Microarchitecture"","" Systems Design"","" C Programming Language Family"","" Human Computer Interaction"","" Network Architecture"","" Problem Solving"","" C++ Programming"","" Application Development"","" Graphics Software"","" Network Model"","" Other Programming Languages"","" Software-Defined Networking""}",4.7,19600.0,Beginner , 3 - 6 Months
Sales and CRM Overview,"{"" Customer Relationship Management"","" Sales"","" Databases"","" Sales Systems"","" Salesforce"","" B2B Sales"","" Customer Success"","" Leadership and Management"","" Marketing"","" Operations Management""}",4.5,826.0,Beginner , 1 - 4 Weeks
Harnessing the Power of Data with Power BI,"{"" Data Analysis"","" Extract"","" Transform"","" Load"","" Power BI""}",4.5,201.0,Beginner , 1 - 4 Weeks
Finding Your Professional Voice: Confidence & Impact,"{"" Communication""}",4.8,237.0,Beginner , 1 - 4 Weeks
Fundamentos de la ciberseguridad,"{"" Python Programming"","" SQL""}",4.9,887.0,Beginner , 1 - 4 Weeks
Creative Thinking: Techniques and Tools for Success,"{"" Creativity"","" Problem Solving""}",4.7,4000.0,Beginner , 1 - 3 Months
Leading Diverse Teams & Organizations,"{"" Communication"","" Leadership and Management""}",4.8,326.0,Beginner , 1 - 4 Weeks
Learn English: Intermediate Grammar,"{"" Writing"","" Communication""}",4.8,5100.0,Intermediate , 3 - 6 Months
International Organizations Management,"{"" Entrepreneurship"","" Leadership and Management"","" Business Psychology"","" Organizational Development"","" Collaboration"","" Communication"","" Marketing"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,1700.0,Beginner , 1 - 3 Months
Programming with Google Go,"{"" Computer Programming"","" Programming Principles"","" Software Engineering"","" Theoretical Computer Science"","" Computational Thinking"","" Critical Thinking"","" Algorithms"","" Data Structures"","" Problem Solving"","" Computational Logic"","" Computer Programming Tools"","" Operating Systems"","" Software Architecture"","" System Software"","" Application Development"","" Computer Architecture""}",4.6,2700.0,Intermediate , 3 - 6 Months
Microeconomics: The Power of Markets,"{"" Problem Solving"","" Market Analysis"","" Behavioral Economics"","" Business Analysis"","" Decision Making"","" Finance"","" Market Research"","" Mathematics"","" Econometrics""}",4.7,1400.0,Mixed , 1 - 3 Months
Fundamentals of Computing,"{"" Computer Programming"","" Python Programming"","" Programming Principles"","" Mathematics"","" Algorithms"","" Computational Logic"","" Computational Thinking"","" Computer Programming Tools"","" Critical Thinking"","" Problem Solving"","" Theoretical Computer Science"","" Visualization (Computer Graphics)"","" Computer Graphics"","" Data Structures"","" Graph Theory"","" Probability & Statistics"","" Combinatorics""}",4.8,4000.0,Beginner , 3 - 6 Months
Getting Started with Git and GitHub,"{"" Collaboration"","" Leadership and Management"","" Mergers & Acquisitions"","" Software Engineering"","" Software Engineering Tools""}",4.7,673.0,Beginner , 1 - 4 Weeks
Assets in Accounting,"{"" Accounting"","" General Accounting"","" Accounts Payable and Receivable"","" Cost Accounting"","" Finance"","" Financial Accounting"","" Financial Management"","" Inventory Management""}",4.4,836.0,Beginner , 1 - 4 Weeks
AI and Public Health,"{"" Artificial Neural Networks"","" Exploratory Data Analysis"","" Python Programming""}",4.8,117.0,Beginner , 1 - 4 Weeks
IA generativa en el aula,"{""(21 reviews)""}",4.9,21.0,Beginner , 1 - 4 Weeks
